;gaugeId;issue_date;issue_time;fc_date;fc_value
61;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-05;4447.01708984375
62;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-06;4302.607421875
63;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-07;4119.8955078125
64;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-01;4656.74072265625
65;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-02;4697.3701171875
66;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-03;4585.556640625
67;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-04;4529.4931640625
68;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-05;4435.48974609375
69;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-06;4299.134765625
70;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-07;4135.4931640625
71;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-08;4026.090087890625
72;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-02;4654.30029296875
73;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-03;4566.423828125
74;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-04;4509.91845703125
75;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-05;4428.18603515625
76;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-06;4357.03271484375
77;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-07;4171.66943359375
78;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-08;4067.501220703125
79;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-09;4056.6025390625
80;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-03;4517.9228515625
81;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-04;4468.11279296875
82;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-05;4422.71728515625
83;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-06;4388.1005859375
84;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-07;4253.44873046875
85;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-08;4064.56298828125
86;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-09;4076.842041015625
87;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-10;4143.3466796875
88;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-04;4535.18310546875
89;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-05;4482.568359375
90;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-06;4395.74462890625
91;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-07;4233.1083984375
92;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-08;4114.52294921875
93;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-09;4145.21923828125
94;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-10;4270.33251953125
95;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-11;4193.9794921875
96;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-05;4455.0751953125
97;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-06;4283.7490234375
98;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-07;4246.08740234375
99;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-08;4079.2080078125
100;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-09;4104.48828125
101;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-10;4170.63720703125
102;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-11;4182.41796875
103;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-12;4161.8251953125
104;hybas_1121905290;2024-10-06;2024-10-06 23:41:48.294978+00:00;2024-10-06;4139.2109375
105;hybas_1121905290;2024-10-06;2024-10-06 23:41:48.294978+00:00;2024-10-07;4117.61767578125
106;hybas_1121905290;2024-10-06;2024-10-06 23:41:48.294978+00:00;2024-10-08;4084.813720703125
107;hybas_1121905290;2024-10-06;2024-10-06 23:41:48.294978+00:00;2024-10-09;4076.675048828125
108;hybas_1121905290;2024-10-06;2024-10-06 23:41:48.294978+00:00;2024-10-10;4123.408203125
109;hybas_1121905290;2024-10-06;2024-10-06 23:41:48.294978+00:00;2024-10-11;4147.3154296875
110;hybas_1121905290;2024-10-06;2024-10-06 23:41:48.294978+00:00;2024-10-12;4193.2294921875
111;hybas_1121905290;2024-10-06;2024-10-06 23:41:48.294978+00:00;2024-10-13;4126.27197265625
112;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-09-30;28.202653884887695
113;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-01;28.39091682434082
114;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-02;26.361906051635742
115;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-03;26.00457191467285
116;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-04;21.68943977355957
117;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-05;19.57027816772461
118;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-06;17.715187072753906
119;hybas_1120661040;2024-10-01;2024-10-01 13:38:09.182168+00:00;2024-10-07;21.447925567626953
120;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-01;27.52968978881836
121;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-02;22.791484832763672
122;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-03;21.94817543029785
123;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-04;17.711814880371094
124;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-05;17.836162567138672
125;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-06;18.441713333129883
126;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-07;24.181623458862305
127;hybas_1120661040;2024-10-02;2024-10-02 13:55:48.553461+00:00;2024-10-08;36.09605407714844
128;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-02;22.519948959350586
129;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-03;20.454572677612305
130;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-04;17.173410415649414
131;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-05;15.689300537109375
132;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-06;13.877129554748535
133;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-07;16.10129737854004
134;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-08;18.228622436523438
135;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-09;19.95821189880371
136;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-03;20.535846710205078
137;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-04;18.1256046295166
138;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-05;15.931421279907227
139;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-06;15.844480514526367
140;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-07;16.969043731689453
141;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-08;25.95576286315918
142;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-09;27.51428985595703
143;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-10;17.214656829833984
144;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-04;18.119735717773438
145;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-05;15.819364547729492
146;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-06;14.166521072387695
147;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-07;15.551360130310059
148;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-08;16.525972366333008
149;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-09;20.00493812561035
150;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-10;14.6373929977417
151;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-11;11.692222595214844
152;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-05;15.605284690856934
153;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-06;13.744168281555176
154;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-07;14.947224617004395
155;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-08;15.989480972290039
156;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-09;20.869537353515625
157;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-10;20.339073181152344
158;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-11;13.71196460723877
159;hybas_1120661040;2024-10-06;2024-10-06 13:33:22.202675+00:00;2024-10-12;11.73939323425293
160;hybas_1120661040;2024-10-06;2024-10-06 23:41:48.863597+00:00;2024-10-06;14.661540031433105
161;hybas_1120661040;2024-10-06;2024-10-06 23:41:48.863597+00:00;2024-10-07;15.135045051574707
162;hybas_1120661040;2024-10-06;2024-10-06 23:41:48.863597+00:00;2024-10-08;16.244874954223633
163;hybas_1120661040;2024-10-06;2024-10-06 23:41:48.863597+00:00;2024-10-09;25.93288803100586
164;hybas_1120661040;2024-10-06;2024-10-06 23:41:48.863597+00:00;2024-10-10;32.27409744262695
165;hybas_1120661040;2024-10-06;2024-10-06 23:41:48.863597+00:00;2024-10-11;18.59185791015625
166;hybas_1120661040;2024-10-06;2024-10-06 23:41:48.863597+00:00;2024-10-12;19.759449005126953
167;hybas_1120661040;2024-10-06;2024-10-06 23:41:48.863597+00:00;2024-10-13;16.901865005493164
168;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-09-30;705.0725708007812
169;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-01;683.4683837890625
170;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-02;670.7373657226562
171;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-03;645.144775390625
172;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-04;641.4901733398438
173;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-05;617.4514770507812
174;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-06;590.9735717773438
175;hybas_1120758950;2024-10-01;2024-10-01 13:38:12.804671+00:00;2024-10-07;591.2872314453125
176;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-01;690.1759033203125
177;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-02;666.2481079101562
178;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-03;631.13671875
179;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-04;627.2605590820312
180;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-05;607.4901123046875
181;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-06;581.5692138671875
182;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-07;568.1881103515625
183;hybas_1120758950;2024-10-02;2024-10-02 13:53:05.238249+00:00;2024-10-08;545.4342041015625
184;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-02;675.6033325195312
185;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-03;642.5753173828125
186;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-04;631.068359375
187;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-05;621.2529907226562
188;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-06;600.2532348632812
189;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-07;583.6717529296875
190;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-08;564.962890625
191;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-09;547.8252563476562
192;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-03;629.1403198242188
193;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-04;615.3258666992188
194;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-05;607.87744140625
195;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-06;599.5042114257812
196;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-07;586.8414306640625
197;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-08;568.2398071289062
198;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-09;561.3469848632812
199;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-10;557.8871459960938
200;hybas_1120758950;2024-10-05;2024-10-05 13:46:04.856979+00:00;2024-10-04;624.6359252929688
201;hybas_1120758950;2024-10-05;2024-10-05 13:46:04.856979+00:00;2024-10-05;619.4639282226562
202;hybas_1120758950;2024-10-05;2024-10-05 13:46:04.856979+00:00;2024-10-06;604.0708618164062
203;hybas_1120758950;2024-10-05;2024-10-05 13:46:04.856979+00:00;2024-10-07;586.7001342773438
204;hybas_1120758950;2024-10-05;2024-10-05 13:46:04.856979+00:00;2024-10-08;574.1700439453125
205;hybas_1120758950;2024-10-05;2024-10-05 13:46:04.856979+00:00;2024-10-09;564.20703125
206;hybas_1120758950;2024-10-05;2024-10-05 13:46:04.856979+00:00;2024-10-10;556.6785278320312
207;hybas_1120758950;2024-10-05;2024-10-05 13:46:04.856979+00:00;2024-10-11;552.1478881835938
208;hybas_1120758950;2024-10-06;2024-10-06 13:33:22.202066+00:00;2024-10-05;588.1319580078125
209;hybas_1120758950;2024-10-06;2024-10-06 13:33:22.202066+00:00;2024-10-06;578.078125
210;hybas_1120758950;2024-10-06;2024-10-06 13:33:22.202066+00:00;2024-10-07;579.0535278320312
211;hybas_1120758950;2024-10-06;2024-10-06 13:33:22.202066+00:00;2024-10-08;604.7572021484375
212;hybas_1120758950;2024-10-06;2024-10-06 13:33:22.202066+00:00;2024-10-09;640.5400390625
213;hybas_1120758950;2024-10-06;2024-10-06 13:33:22.202066+00:00;2024-10-10;655.94580078125
214;hybas_1120758950;2024-10-06;2024-10-06 13:33:22.202066+00:00;2024-10-11;658.8499755859375
215;hybas_1120758950;2024-10-06;2024-10-06 13:33:22.202066+00:00;2024-10-12;656.4442138671875
216;hybas_1120758950;2024-10-06;2024-10-06 23:41:48.292075+00:00;2024-10-06;583.8378295898438
217;hybas_1120758950;2024-10-06;2024-10-06 23:41:48.292075+00:00;2024-10-07;586.5175170898438
218;hybas_1120758950;2024-10-06;2024-10-06 23:41:48.292075+00:00;2024-10-08;626.669677734375
219;hybas_1120758950;2024-10-06;2024-10-06 23:41:48.292075+00:00;2024-10-09;668.2171020507812
220;hybas_1120758950;2024-10-06;2024-10-06 23:41:48.292075+00:00;2024-10-10;694.0016479492188
221;hybas_1120758950;2024-10-06;2024-10-06 23:41:48.292075+00:00;2024-10-11;705.747314453125
222;hybas_1120758950;2024-10-06;2024-10-06 23:41:48.292075+00:00;2024-10-12;705.0692138671875
223;hybas_1120758950;2024-10-06;2024-10-06 23:41:48.292075+00:00;2024-10-13;694.9529418945312
224;hybas_1120689830;2024-10-01;2024-10-01 13:39:18.239637+00:00;2024-09-30;4765.57861328125
225;hybas_1120689830;2024-10-01;2024-10-01 13:39:18.239637+00:00;2024-10-01;4775.9638671875
226;hybas_1120689830;2024-10-01;2024-10-01 13:39:18.239637+00:00;2024-10-02;4708.794921875
227;hybas_1120689830;2024-10-01;2024-10-01 13:39:18.239637+00:00;2024-10-03;4643.4013671875
228;hybas_1120689830;2024-10-01;2024-10-01 13:39:18.239637+00:00;2024-10-04;4592.80224609375
229;hybas_1120689830;2024-10-01;2024-10-01 13:39:18.239637+00:00;2024-10-05;4514.93017578125
230;hybas_1120689830;2024-10-01;2024-10-01 13:39:18.239637+00:00;2024-10-06;4376.9482421875
231;hybas_1120689830;2024-10-01;2024-10-01 13:39:18.239637+00:00;2024-10-07;4236.3173828125
232;hybas_1120689830;2024-10-02;2024-10-02 13:53:03.797525+00:00;2024-10-01;4775.919921875
233;hybas_1120689830;2024-10-02;2024-10-02 13:53:03.797525+00:00;2024-10-02;4741.68115234375
234;hybas_1120689830;2024-10-02;2024-10-02 13:53:03.797525+00:00;2024-10-03;4623.75537109375
235;hybas_1120689830;2024-10-02;2024-10-02 13:53:03.797525+00:00;2024-10-04;4579.697265625
236;hybas_1120689830;2024-10-02;2024-10-02 13:53:03.797525+00:00;2024-10-05;4497.52978515625
237;hybas_1120689830;2024-10-02;2024-10-02 13:53:03.797525+00:00;2024-10-06;4379.4921875
238;hybas_1120689830;2024-10-02;2024-10-02 13:53:03.797525+00:00;2024-10-07;4228.62841796875
239;hybas_1120689830;2024-10-02;2024-10-02 13:53:03.797525+00:00;2024-10-08;4137.7529296875
240;hybas_1120689830;2024-10-03;2024-10-03 13:44:02.391829+00:00;2024-10-02;4681.4375
241;hybas_1120689830;2024-10-03;2024-10-03 13:44:02.391829+00:00;2024-10-03;4621.98779296875
242;hybas_1120689830;2024-10-03;2024-10-03 13:44:02.391829+00:00;2024-10-04;4554.7216796875
243;hybas_1120689830;2024-10-03;2024-10-03 13:44:02.391829+00:00;2024-10-05;4480.15966796875
244;hybas_1120689830;2024-10-03;2024-10-03 13:44:02.391829+00:00;2024-10-06;4420.7880859375
245;hybas_1120689830;2024-10-03;2024-10-03 13:44:02.391829+00:00;2024-10-07;4280.30419921875
246;hybas_1120689830;2024-10-03;2024-10-03 13:44:02.391829+00:00;2024-10-08;4209.97119140625
247;hybas_1120689830;2024-10-03;2024-10-03 13:44:02.391829+00:00;2024-10-09;4193.8974609375
248;hybas_1120689830;2024-10-04;2024-10-04 13:58:14.649401+00:00;2024-10-03;4559.60986328125
249;hybas_1120689830;2024-10-04;2024-10-04 13:58:14.649401+00:00;2024-10-04;4521.1376953125
250;hybas_1120689830;2024-10-04;2024-10-04 13:58:14.649401+00:00;2024-10-05;4472.33544921875
251;hybas_1120689830;2024-10-04;2024-10-04 13:58:14.649401+00:00;2024-10-06;4439.78662109375
252;hybas_1120689830;2024-10-04;2024-10-04 13:58:14.649401+00:00;2024-10-07;4331.34228515625
253;hybas_1120689830;2024-10-04;2024-10-04 13:58:14.649401+00:00;2024-10-08;4210.58837890625
254;hybas_1120689830;2024-10-04;2024-10-04 13:58:14.649401+00:00;2024-10-09;4200.3193359375
255;hybas_1120689830;2024-10-04;2024-10-04 13:58:14.649401+00:00;2024-10-10;4272.080078125
256;hybas_1120689830;2024-10-05;2024-10-05 13:49:55.040197+00:00;2024-10-04;4580.9951171875
257;hybas_1120689830;2024-10-05;2024-10-05 13:49:55.040197+00:00;2024-10-05;4532.17236328125
258;hybas_1120689830;2024-10-05;2024-10-05 13:49:55.040197+00:00;2024-10-06;4444.28564453125
259;hybas_1120689830;2024-10-05;2024-10-05 13:49:55.040197+00:00;2024-10-07;4351.9541015625
260;hybas_1120689830;2024-10-05;2024-10-05 13:49:55.040197+00:00;2024-10-08;4294.46630859375
261;hybas_1120689830;2024-10-05;2024-10-05 13:49:55.040197+00:00;2024-10-09;4286.888671875
262;hybas_1120689830;2024-10-05;2024-10-05 13:49:55.040197+00:00;2024-10-10;4397.80859375
